Pipeline	Gene	DisorderID	TP	FN+FP	FP	FNwHet	FNwCNVHet	FNFPwHet	FNFPwCNVHet
test_AA10.6.NonSyn.005_batch2	FAH	79	1	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	GCDH	59	5	0	0	3	0	0	0
test_AA10.6.NonSyn.005_batch2	GCH1	3	0	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	GLDC	74	0	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	GLSH	74	0	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	GNMT	62	0	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	HADH	93	0	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	HADHA	65,78	0	0	0	2	0	0	0
test_AA10.6.NonSyn.005_batch2	HADHB	65,78	0	0	0	1	0	0	0
test_AA10.6.NonSyn.005_batch2	HCFC1	104	0	2	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	HLCS	73	0	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	HMGCL	43	0	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	HPD	81	0	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	HSD17B10	88	0	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	IVD	64	5	0	0	1	0	1	0
test_AA10.6.NonSyn.005_batch2	LMBRD1	104,69	0	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	MAT1A	62	1	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	MCCC1	44	0	0	0	2	0	0	0
test_AA10.6.NonSyn.005_batch2	MCCC2	44	6	0	0	1	0	0	0
test_AA10.6.NonSyn.005_batch2	MCEE	104	0	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	MLYCD	87	0	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	MMAA	104,68	0	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	MMAB	104,68	0	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	MMACHC	104,69	0	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	MMADHC	104,109,69	0	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	MTHFR	109	1	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	MTR	109	0	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	MTRR	109	0	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	MUT	104,70,71	4	0	0	1	0	0	0
test_AA10.6.NonSyn.005_batch2	Nogene	82	0	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	None	0	0	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	OAT	84	0	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	OPA3	105,47	0	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	OTC	110	3	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	PAH	1,2,4	26	0	8	26	0	1	0
test_AA10.6.NonSyn.005_batch2	PCBD1	52	0	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	PCCA	76	0	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	PCCB	76	0	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	PP1MK		0	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	PPM1K	66	0	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	PRODH	85,92,94	0	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	PTS	3	1	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	QDPR	52	0	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	SERAC1	105	0	1	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	SLC22A5	55	6	1	0	1	0	0	0
test_AA10.6.NonSyn.005_batch2	SLC25A13	58	0	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	SLC25A15	61	0	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	SLC25A20	56	0	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	SUCLA2	104	0	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	SUCLG1	104	0	0	0	1	0	0	0
test_AA10.6.NonSyn.005_batch2	TAT	80	0	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	TAZ	105,46	0	0	0	0	0	0	0
test_AA10.6.NonSyn.005_batch2	TCN2	104	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	999	999	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	ABCD4	104	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	ACAD8	63	2	0	0	1	0	0	0
AA10.9.NoOneGene_batch1	ACADM	67	16	0	0	1	0	0	0
AA10.9.NoOneGene_batch1	ACADS	77	7	0	0	6	0	0	0
AA10.9.NoOneGene_batch1	ACADSB	42	1	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	ACADVL	83	5	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	ACAT1	51	1	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	ACSF3	104	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	AHCY	62	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	ALDH4A1	86,92,94	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	AMT	74	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	ARG1	49	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	ASL	50	1	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	ASS1	57	4	1	0	2	0	0	0
AA10.9.NoOneGene_batch1	AUH	105,45,48	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	BCKDHA	66	1	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	BCKDHB	66	0	0	0	1	0	0	0
AA10.9.NoOneGene_batch1	BTD	73	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	CBS	60	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	CD320	104	1	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	CLPB	105	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	CPS1	201	2	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	CPT1A	53	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	CPT2	54	0	1	0	0	0	0	0
AA10.9.NoOneGene_batch1	DBT	66	0	0	0	1	0	0	0
AA10.9.NoOneGene_batch1	DLD	66	1	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	DNAJC19	105	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	ETFA	72	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	ETFB	72	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	ETFDH	72	2	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	ETHE1	89	1	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	FAH	79	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	GCDH	59	1	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	GCH1	3	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	GLDC	74	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	GLSH	74	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	GNMT	62	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	HADH	93	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	HADHA	65,78	0	1	0	0	0	0	0
AA10.9.NoOneGene_batch1	HADHB	65,78	1	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	HCFC1	104	0	1	0	0	0	0	0
AA10.9.NoOneGene_batch1	HLCS	73	1	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	HMGCL	43	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	HPD	81	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	HSD17B10	88	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	IVD	64	2	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	LMBRD1	104,69	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	MAT1A	62	1	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	MCCC1	44	3	0	0	1	0	0	0
AA10.9.NoOneGene_batch1	MCCC2	44	11	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	MCEE	104	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	MLYCD	87	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	MMAA	104,68	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	MMAB	104,68	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	MMACHC	104,69	2	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	MMADHC	104,109,69	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	MTHFR	109	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	MTR	109	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	MTRR	109	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	MUT	104,70,71	3	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	Nogene	82	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	None	0	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	OAT	84	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	OPA3	105,47	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	OTC	110	2	1	0	0	0	0	0
AA10.9.NoOneGene_batch1	PAH	1,2,4	39	0	3	0	0	0	0
AA10.9.NoOneGene_batch1	PCBD1	52	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	PCCA	76	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	PCCB	76	3	1	0	0	0	0	0
AA10.9.NoOneGene_batch1	PP1MK		0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	PPM1K	66	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	PRODH	85,92,94	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	PTS	3	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	QDPR	52	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	SERAC1	105	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	SLC22A5	55	9	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	SLC25A13	58	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	SLC25A15	61	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	SLC25A20	56	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	SUCLA2	104	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	SUCLG1	104	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	TAT	80	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	TAZ	105,46	0	0	0	0	0	0	0
AA10.9.NoOneGene_batch1	TCN2	104	0	0	0	0	0	0	0
test_AA10.1_filter1	999	999	0	0	0	0	0	0	0
test_AA10.1_filter1	ABCD4	104	0	0	0	0	0	0	0
test_AA10.1_filter1	ACAD8	63	8	0	0	0	0	0	0
test_AA10.1_filter1	ACADM	67	132	2	0	10	0	0	0
test_AA10.1_filter1	ACADS	77	23	0	0	20	0	2	0
test_AA10.1_filter1	ACADSB	42	3	1	0	0	0	0	0
test_AA10.1_filter1	ACADVL	83	33	0	1	5	0	0	0
test_AA10.1_filter1	ACAT1	51	2	0	0	0	0	0	0
test_AA10.1_filter1	ACSF3	104	0	0	1	0	0	0	0
test_AA10.1_filter1	AHCY	62	0	0	0	0	0	0	0
test_AA10.1_filter1	ALDH4A1	86,92,94	0	0	0	0	0	0	0
test_AA10.1_filter1	AMT	74	0	0	0	0	0	0	0
test_AA10.1_filter1	ARG1	49	3	0	0	0	0	0	0
test_AA10.1_filter1	ASL	50	9	0	0	0	0	0	0
test_AA10.1_filter1	ASS1	57	12	1	0	1	0	0	0
test_AA10.1_filter1	AUH	105,45,48	2	0	0	0	0	0	0
test_AA10.1_filter1	BCKDHA	66	5	0	0	0	1	0	0
test_AA10.1_filter1	BCKDHB	66	9	0	0	0	0	0	0
test_AA10.1_filter1	BTD	73	0	0	1	0	0	0	0
test_AA10.1_filter1	CBS	60	0	0	0	0	0	0	0
test_AA10.1_filter1	CD320	104	1	0	0	0	0	0	0
test_AA10.1_filter1	CLPB	105	0	0	0	0	0	0	0
test_AA10.1_filter1	CPS1	201	0	0	0	0	0	0	0
test_AA10.1_filter1	CPT1A	53	1	0	0	0	0	0	0
test_AA10.1_filter1	CPT2	54	4	1	1	1	0	0	0
test_AA10.1_filter1	DBT	66	4	0	0	1	0	0	0
test_AA10.1_filter1	DLD	66	1	0	0	1	0	0	0
test_AA10.1_filter1	DNAJC19	105	0	0	0	0	0	0	0
test_AA10.1_filter1	ETFA	72	1	0	0	0	0	0	0
test_AA10.1_filter1	ETFB	72	1	0	0	0	0	0	0
test_AA10.1_filter1	ETFDH	72	3	0	0	0	0	0	0
test_AA10.1_filter1	ETHE1	89	1	0	0	0	0	0	0
test_AA10.1_filter1	FAH	79	7	0	0	0	0	0	0
test_AA10.1_filter1	GCDH	59	27	0	1	1	0	0	0
test_AA10.1_filter1	GCH1	3	0	0	0	0	0	0	0
test_AA10.1_filter1	GLDC	74	0	0	0	0	0	0	0
test_AA10.1_filter1	GLSH	74	0	0	0	0	0	0	0
test_AA10.1_filter1	GNMT	62	0	0	0	0	0	0	0
test_AA10.1_filter1	HADH	93	0	0	0	0	0	0	0
test_AA10.1_filter1	HADHA	65,78	8	0	0	0	0	0	0
test_AA10.1_filter1	HADHB	65,78	4	0	0	0	0	0	0
test_AA10.1_filter1	HCFC1	104	0	2	1	0	0	0	0
test_AA10.1_filter1	HLCS	73	1	0	0	0	0	0	0
test_AA10.1_filter1	HMGCL	43	1	0	0	0	0	0	0
test_AA10.1_filter1	HPD	81	0	0	0	0	0	0	0
test_AA10.1_filter1	HSD17B10	88	0	0	0	0	0	0	0
test_AA10.1_filter1	IVD	64	24	1	0	3	0	0	0
test_AA10.1_filter1	LMBRD1	104,69	0	0	0	0	0	0	0
test_AA10.1_filter1	MAT1A	62	8	0	0	1	0	0	0
test_AA10.1_filter1	MCCC1	44	3	0	1	7	0	1	0
test_AA10.1_filter1	MCCC2	44	11	0	0	2	0	0	0
test_AA10.1_filter1	MCEE	104	0	0	0	0	0	0	0
test_AA10.1_filter1	MLYCD	87	2	0	0	0	0	0	0
test_AA10.1_filter1	MMAA	104,68	0	0	0	0	0	0	0
test_AA10.1_filter1	MMAB	104,68	1	0	0	0	0	0	0
test_AA10.1_filter1	MMACHC	104,69	25	0	1	0	0	0	0
test_AA10.1_filter1	MMADHC	104,109,69	1	0	0	0	0	0	0
test_AA10.1_filter1	MTHFR	109	1	0	0	0	0	0	0
test_AA10.1_filter1	MTR	109	0	1	0	0	0	0	0
test_AA10.1_filter1	MTRR	109	0	0	0	0	0	0	0
test_AA10.1_filter1	MUT	104,70,71	26	0	1	1	0	0	0
test_AA10.1_filter1	Nogene	82	0	0	0	0	0	0	0
test_AA10.1_filter1	None	0	0	0	0	0	0	0	0
test_AA10.1_filter1	OAT	84	0	0	0	0	0	0	0
test_AA10.1_filter1	OPA3	105,47	0	0	0	0	0	0	0
test_AA10.1_filter1	OTC	110	8	0	0	0	0	0	0
test_AA10.1_filter1	PAH	1,2,4	71	0	8	5	0	0	0
test_AA10.1_filter1	PCBD1	52	0	0	0	0	0	0	0
test_AA10.1_filter1	PCCA	76	2	0	0	0	0	0	0
test_AA10.1_filter1	PCCB	76	3	0	0	0	0	0	0
test_AA10.1_filter1	PP1MK		0	0	0	0	0	0	0
test_AA10.1_filter1	PPM1K	66	0	0	0	0	0	0	0
test_AA10.1_filter1	PRODH	85,92,94	0	0	0	0	0	0	0
test_AA10.1_filter1	PTS	3	2	0	0	0	0	0	0
test_AA10.1_filter1	QDPR	52	0	0	0	0	0	0	0
test_AA10.1_filter1	SERAC1	105	0	0	0	0	0	0	0
test_AA10.1_filter1	SLC22A5	55	25	0	0	1	0	1	0
test_AA10.1_filter1	SLC25A13	58	0	1	0	0	0	0	0
test_AA10.1_filter1	SLC25A15	61	0	0	0	0	0	0	0
test_AA10.1_filter1	SLC25A20	56	1	0	0	0	0	0	0
test_AA10.1_filter1	SUCLA2	104	0	0	0	0	0	0	0
test_AA10.1_filter1	SUCLG1	104	0	0	0	0	0	0	0
test_AA10.1_filter1	TAT	80	0	0	0	0	0	0	0
test_AA10.1_filter1	TAZ	105,46	0	0	0	0	0	0	0
test_AA10.1_filter1	TCN2	104	0	0	0	0	0	0	0
AA10.2_filter1	999	999	0	0	0	0	0	0	0
AA10.2_filter1	ABCD4	104	0	0	0	0	0	0	0
AA10.2_filter1	ACAD8	63	10	0	0	1	0	0	0
AA10.2_filter1	ACADM	67	148	2	0	11	0	0	0
AA10.2_filter1	ACADS	77	30	0	0	26	0	2	0
AA10.2_filter1	ACADSB	42	4	1	0	0	0	0	0
AA10.2_filter1	ACADVL	83	38	0	1	5	0	0	0
AA10.2_filter1	ACAT1	51	3	0	0	0	0	0	0
AA10.2_filter1	ACSF3	104	0	0	1	0	0	0	0
AA10.2_filter1	AHCY	62	0	0	0	0	0	0	0
AA10.2_filter1	ALDH4A1	86,92,94	0	0	0	0	0	0	0
AA10.2_filter1	AMT	74	0	0	0	0	0	0	0
AA10.2_filter1	ARG1	49	3	0	0	0	0	0	0
AA10.2_filter1	ASL	50	10	0	0	0	0	0	0
AA10.2_filter1	ASS1	57	15	1	0	3	0	0	0
AA10.2_filter1	AUH	105,45,48	2	0	0	0	0	0	0
AA10.2_filter1	BCKDHA	66	6	0	0	0	0	0	0
AA10.2_filter1	BCKDHB	66	9	0	0	1	0	0	0
AA10.2_filter1	BTD	73	0	0	1	0	0	0	0
AA10.2_filter1	CBS	60	0	0	0	0	0	0	0
AA10.2_filter1	CD320	104	2	0	0	0	0	0	0
AA10.2_filter1	CLPB	105	0	0	0	0	0	0	0
AA10.2_filter1	CPS1	201	2	0	0	0	0	0	0
AA10.2_filter1	CPT1A	53	1	0	0	0	0	0	0
AA10.2_filter1	CPT2	54	4	1	1	1	0	0	0
AA10.2_filter1	DBT	66	5	0	0	2	0	0	0
AA10.2_filter1	DLD	66	2	0	0	0	0	0	0
AA10.2_filter1	DNAJC19	105	0	0	0	0	0	0	0
AA10.2_filter1	ETFA	72	1	0	0	0	0	0	0
AA10.2_filter1	ETFB	72	1	0	0	0	0	0	0
AA10.2_filter1	ETFDH	72	5	0	0	0	0	0	0
AA10.2_filter1	ETHE1	89	2	0	0	0	0	0	0
AA10.2_filter1	FAH	79	7	0	0	0	0	0	0
AA10.2_filter1	GCDH	59	28	0	1	1	0	0	0
AA10.2_filter1	GCH1	3	0	0	0	0	0	0	0
AA10.2_filter1	GLDC	74	0	0	0	0	0	0	0
AA10.2_filter1	GLSH	74	0	0	0	0	0	0	0
AA10.2_filter1	GNMT	62	0	0	0	0	0	0	0
AA10.2_filter1	HADH	93	0	0	0	0	0	0	0
AA10.2_filter1	HADHA	65,78	8	0	0	0	0	0	0
AA10.2_filter1	HADHB	65,78	5	0	0	0	0	0	0
AA10.2_filter1	HCFC1	104	0	2	1	0	0	0	0
AA10.2_filter1	HLCS	73	2	0	0	0	0	0	0
AA10.2_filter1	HMGCL	43	1	0	0	0	0	0	0
AA10.2_filter1	HPD	81	0	0	0	0	0	0	0
AA10.2_filter1	HSD17B10	88	0	0	0	0	0	0	0
AA10.2_filter1	IVD	64	26	1	0	3	0	0	0
AA10.2_filter1	LMBRD1	104,69	0	0	0	0	0	0	0
AA10.2_filter1	MAT1A	62	9	0	0	1	0	0	0
AA10.2_filter1	MCCC1	44	6	0	1	8	0	1	0
AA10.2_filter1	MCCC2	44	22	0	0	2	0	0	0
AA10.2_filter1	MCEE	104	0	0	0	0	0	0	0
AA10.2_filter1	MLYCD	87	2	0	0	0	0	0	0
AA10.2_filter1	MMAA	104,68	0	0	0	0	0	0	0
AA10.2_filter1	MMAB	104,68	1	0	0	0	0	0	0
AA10.2_filter1	MMACHC	104,69	27	0	1	0	0	0	0
AA10.2_filter1	MMADHC	104,109,69	1	0	0	0	0	0	0
AA10.2_filter1	MTHFR	109	1	0	0	0	0	0	0
AA10.2_filter1	MTR	109	0	1	0	0	0	0	0
AA10.2_filter1	MTRR	109	0	0	0	0	0	0	0
AA10.2_filter1	MUT	104,70,71	29	0	1	1	0	0	0
AA10.2_filter1	Nogene	82	0	0	0	0	0	0	0
AA10.2_filter1	None	0	0	0	0	0	0	0	0
AA10.2_filter1	OAT	84	0	0	0	0	0	0	0
AA10.2_filter1	OPA3	105,47	0	0	0	0	0	0	0
AA10.2_filter1	OTC	110	10	0	0	0	0	0	0
AA10.2_filter1	PAH	1,2,4	110	0	11	5	0	0	0
AA10.2_filter1	PCBD1	52	0	0	0	0	0	0	0
AA10.2_filter1	PCCA	76	2	0	0	0	0	0	0
AA10.2_filter1	PCCB	76	6	0	0	0	0	0	0
AA10.2_filter1	PP1MK		0	0	0	0	0	0	0
AA10.2_filter1	PPM1K	66	0	0	0	0	0	0	0
AA10.2_filter1	PRODH	85,92,94	0	0	0	0	0	0	0
AA10.2_filter1	PTS	3	2	0	0	0	0	0	0
AA10.2_filter1	QDPR	52	0	0	0	0	0	0	0
AA10.2_filter1	SERAC1	105	0	0	0	0	0	0	0
AA10.2_filter1	SLC22A5	55	34	0	0	1	0	1	0
AA10.2_filter1	SLC25A13	58	0	1	0	0	0	0	0
AA10.2_filter1	SLC25A15	61	0	0	0	0	0	0	0
AA10.2_filter1	SLC25A20	56	1	0	0	0	0	0	0
AA10.2_filter1	SUCLA2	104	0	0	0	0	0	0	0
AA10.2_filter1	SUCLG1	104	0	0	0	0	0	0	0
AA10.2_filter1	TAT	80	0	0	0	0	0	0	0
AA10.2_filter1	TAZ	105,46	0	0	0	0	0	0	0
AA10.2_filter1	TCN2	104	0	0	0	0	0	0	0
val_AA10.1	999	999	0	0	0	0	0	0	0
val_AA10.1	ABCD4	104	0	0	0	0	0	0	0
val_AA10.1	ACAD8	63	2	0	0	1	0	0	0
val_AA10.1	ACADM	67	16	0	0	1	0	0	0
val_AA10.1	ACADS	77	7	0	0	6	0	0	0
val_AA10.1	ACADSB	42	1	0	0	0	0	0	0
val_AA10.1	ACADVL	83	5	0	0	0	0	0	0
val_AA10.1	ACAT1	51	1	0	0	0	0	0	0
val_AA10.1	ACSF3	104	0	0	0	0	0	0	0
val_AA10.1	AHCY	62	0	0	0	0	0	0	0
val_AA10.1	ALDH4A1	86,92,94	0	0	0	0	0	0	0
val_AA10.1	AMT	74	0	0	0	0	0	0	0
val_AA10.1	ARG1	49	0	0	0	0	0	0	0
val_AA10.1	ASL	50	1	0	0	0	0	0	0
val_AA10.1	ASS1	57	4	0	0	2	0	0	0
val_AA10.1	AUH	105,45,48	0	0	0	0	0	0	0
val_AA10.1	BCKDHA	66	1	0	0	0	0	0	0
val_AA10.1	BCKDHB	66	0	0	0	1	0	0	0
val_AA10.1	BTD	73	0	0	0	0	0	0	0
val_AA10.1	CBS	60	0	0	0	0	0	0	0
val_AA10.1	CD320	104	1	0	0	0	0	0	0
val_AA10.1	CLPB	105	0	0	0	0	0	0	0
val_AA10.1	CPS1	201	2	0	0	0	0	0	0
val_AA10.1	CPT1A	53	0	0	0	0	0	0	0
val_AA10.1	CPT2	54	0	0	0	0	0	0	0
val_AA10.1	DBT	66	0	0	0	1	0	0	0
val_AA10.1	DLD	66	1	0	0	0	0	0	0
val_AA10.1	DNAJC19	105	0	0	0	0	0	0	0
val_AA10.1	ETFA	72	0	0	0	0	0	0	0
val_AA10.1	ETFB	72	0	0	0	0	0	0	0
val_AA10.1	ETFDH	72	2	0	0	0	0	0	0
val_AA10.1	ETHE1	89	1	0	0	0	0	0	0
val_AA10.1	FAH	79	0	0	0	0	0	0	0
val_AA10.1	GCDH	59	1	0	0	0	0	0	0
val_AA10.1	GCH1	3	0	0	0	0	0	0	0
val_AA10.1	GLDC	74	0	0	0	0	0	0	0
val_AA10.1	GLSH	74	0	0	0	0	0	0	0
val_AA10.1	GNMT	62	0	0	0	0	0	0	0
val_AA10.1	HADH	93	0	0	0	0	0	0	0
val_AA10.1	HADHA	65,78	0	0	0	0	0	0	0
val_AA10.1	HADHB	65,78	1	0	0	0	0	0	0
val_AA10.1	HCFC1	104	0	0	0	0	0	0	0
val_AA10.1	HLCS	73	1	0	0	0	0	0	0
val_AA10.1	HMGCL	43	0	0	0	0	0	0	0
val_AA10.1	HPD	81	0	0	0	0	0	0	0
val_AA10.1	HSD17B10	88	0	0	0	0	0	0	0
val_AA10.1	IVD	64	2	0	0	0	0	0	0
val_AA10.1	LMBRD1	104,69	0	0	0	0	0	0	0
val_AA10.1	MAT1A	62	1	0	0	0	0	0	0
val_AA10.1	MCCC1	44	3	0	0	1	0	0	0
val_AA10.1	MCCC2	44	11	0	0	0	0	0	0
val_AA10.1	MCEE	104	0	0	0	0	0	0	0
val_AA10.1	MLYCD	87	0	0	0	0	0	0	0
val_AA10.1	MMAA	104,68	0	0	0	0	0	0	0
val_AA10.1	MMAB	104,68	0	0	0	0	0	0	0
val_AA10.1	MMACHC	104,69	2	0	0	0	0	0	0
val_AA10.1	MMADHC	104,109,69	0	0	0	0	0	0	0
val_AA10.1	MTHFR	109	0	0	0	0	0	0	0
val_AA10.1	MTR	109	0	0	0	0	0	0	0
val_AA10.1	MTRR	109	0	0	0	0	0	0	0
val_AA10.1	MUT	104,70,71	3	0	0	0	0	0	0
val_AA10.1	Nogene	82	0	0	0	0	0	0	0
val_AA10.1	None	0	0	0	0	0	0	0	0
val_AA10.1	OAT	84	0	0	0	0	0	0	0
val_AA10.1	OPA3	105,47	0	0	0	0	0	0	0
val_AA10.1	OTC	110	2	0	0	0	0	0	0
val_AA10.1	PAH	1,2,4	39	0	3	0	0	0	0
val_AA10.1	PCBD1	52	0	0	0	0	0	0	0
val_AA10.1	PCCA	76	0	0	0	0	0	0	0
val_AA10.1	PCCB	76	3	0	0	0	0	0	0
val_AA10.1	PP1MK		0	0	0	0	0	0	0
val_AA10.1	PPM1K	66	0	0	0	0	0	0	0
val_AA10.1	PRODH	85,92,94	0	0	0	0	0	0	0
val_AA10.1	PTS	3	0	0	0	0	0	0	0
val_AA10.1	QDPR	52	0	0	0	0	0	0	0
val_AA10.1	SERAC1	105	0	0	0	0	0	0	0
val_AA10.1	SLC22A5	55	9	0	0	0	0	0	0
val_AA10.1	SLC25A13	58	0	0	0	0	0	0	0
val_AA10.1	SLC25A15	61	0	0	0	0	0	0	0
val_AA10.1	SLC25A20	56	0	0	0	0	0	0	0
val_AA10.1	SUCLA2	104	0	0	0	0	0	0	0
val_AA10.1	SUCLG1	104	0	0	0	0	0	0	0
val_AA10.1	TAT	80	0	0	0	0	0	0	0
val_AA10.1	TAZ	105,46	0	0	0	0	0	0	0
val_AA10.1	TCN2	104	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch3	999	999	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch3	ABCD4	104	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch3	ACAD8	63	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch3	ACADM	67	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch3	ACADS	77	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch3	ACADSB	42	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch3	ACADVL	83	0	0	0	0	0	0	0
val_AA10.6.NonSyn.005_batch3	ACAT1	51	0	0	0	0	0	0	0
